userName,score,at,content
Pengguna Google,5,2023-09-18 19:01:43,Game y bagus
Pengguna Google,5,2023-09-18 17:50:17,Dapet imbibitor lunae 10x pertama Gacor kang😋
Pengguna Google,5,2023-09-18 17:29:07,Thanks for Hongkai 🌸🌸
Pengguna Google,2,2023-09-18 15:55:39,"Hallo hoyoverse, aku butuh bantuan developer karena akun honkai star rail ku telah hilang dan mengulang dari awal(tutorial) bagaimana aku untuk mendapatkan akun lama ku kembali username ku :DeleteSao Lvl traiblizer 50+, aku harap hoyoverse bisa mengembalikan akun ku kembali😭"
Pengguna Google,3,2023-09-18 15:19:58,pelit anjg babi udh gacha 70 kali g dapet dapet gw bgst
Pengguna Google,5,2023-09-18 12:03:28,Btw bagus gk ya😁
Pengguna Google,3,2023-09-18 11:53:40,Lumayan.
Pengguna Google,5,2023-09-18 06:49:15,I need Fu Xuan 😭😭😭😭
Pengguna Google,5,2023-09-18 00:18:13,👍
Pengguna Google,1,2023-09-17 23:29:21,"Game tolol,kebanyakn iklan di iklan free 70x pull mana pas in game cmn 20 hapus aja game lu klo cmn bisa janji janji,klo cmn janji doang mah di kampamye juga bnyk tapi apa?ya sama kaya tingkah lu cuman ngasih pemanis di iklan sisanya?ya cmn angan angan. Pantes sepi dah biasa aja bnyk tipunya lagi semoga panjang umur dah buat lu yg bikin game ini"
Pengguna Google,5,2023-09-17 19:39:44,"Keren bet , cuman yang kurang cuman 1 setiap cutscene lag bet nya minta ampun kalau tentang gameplay okelah"
Pengguna Google,5,2023-09-17 19:20:42,Sangat bagus dan cocok bagi orang yang main sambil makan atau kerja 😁😘 Hehehe.... 🤭
Pengguna Google,5,2023-09-17 19:05:48,"Selama tak ada keluhan bug dan gacha ku tidak ampas, aku akan kasih rating 5⭐️"
Pengguna Google,4,2023-09-17 18:05:22,"Minimal klo update pre install jangan gede gede lah brok, gua terpaksa pensi gara² gak kuat sma pre installnya, bukan masalah memori tp kuota😅😅😅😅"
Pengguna Google,5,2023-09-17 17:17:39,Saran dari saya mungkin untuk misi sampingan setiap update patch bisa di perbanyak agar tidak bosan saat misi cerita utama telah selesai
Pengguna Google,5,2023-09-17 17:06:03,"Game honkai star rail sudah bagus,tpi game sebelah(genshin impact)di update seperti star rail dong developer"
Pengguna Google,5,2023-09-17 17:05:20,I love you Yu peng Chen
Pengguna Google,1,2023-09-17 16:40:14,FC mulu
Pengguna Google,5,2023-09-17 15:37:42,Aku kaya Aku kaya Aku kaya
Pengguna Google,1,2023-09-17 15:15:16,Pelajaran tunggu Gon di dunia terakhirnya di ada
Pengguna Google,4,2023-09-17 13:11:54,"ngasih bansos gk tangung"" gk kayak game sebelah tapi dari segi game berat banget gk tau kenala udh pake grafik rata kiri masih sering ngerestat sendiri"
Pengguna Google,5,2023-09-17 12:41:22,Lumayan
Pengguna Google,5,2023-09-17 11:56:20,"Game nya seru banget, sayang gk dapet kafka saja hikssss...."
Pengguna Google,5,2023-09-17 11:44:07,Good game
Pengguna Google,1,2023-09-17 11:19:30,Bagus'
Pengguna Google,5,2023-09-17 10:40:08,Belum saya coba
Pengguna Google,5,2023-09-17 10:33:22,Hati hati ya adik adik yg potato (seprti sy)
Pengguna Google,5,2023-09-17 07:44:06,"Hello wibu lovers, I just said the game is good HD, no bugs, only the size is really terrible, can the Devoluper maker make it smaller again, the size of this game when downloading the data is reduced again, maybe 9gb is enough, there are no flaws and no bugs, that's all, thank you even though I'm not a weeaboo"
Pengguna Google,5,2023-09-16 23:32:41,STARRRRY PHANTOM!!! I GOT YOU FIVE STAR NAIS NAIS NAIS good job hoyoverse👍
Pengguna Google,1,2023-09-16 22:39:10,Event tambahan bencana swarm terlalu sulit untuk di taklukan dan sangat sulit untuk mendapatkan blessing yang di butuhkan berbeda sekali dengan univers karena dapat meningkatan kesempatan mendapatkan blessing yang di butuhkan
Pengguna Google,5,2023-09-16 20:50:32,Keren
Pengguna Google,5,2023-09-16 20:40:38,Ok
Pengguna Google,1,2023-09-16 20:39:39,Males sama system gacha nya ...
Pengguna Google,4,2023-09-16 20:17:14,"Game rakus kuota inet, sedotannya ber GB tiap maintenance"
Pengguna Google,5,2023-09-16 19:39:08,Bagus bngt pokoknya kalo gak donload nyesel de
Pengguna Google,5,2023-09-16 19:18:34,Game nya bagus recommended banget buat yang suka turn base
Pengguna Google,5,2023-09-16 18:48:16,"Gamenya bagus, dari segi story, grafik. Sama makin kesini makin bagus aja benner nya semoga kedepan makin bagus gamenya"
Pengguna Google,5,2023-09-16 18:12:40,Agak ngelag tapi mantap
Pengguna Google,4,2023-09-16 17:50:16,Dari semuanya bagus cuman kurang suka ama pas perang soalnya di hentikan gitu saya sih lebih suka yang langsung battle
Pengguna Google,5,2023-09-16 17:27:58,love this game
Pengguna Google,1,2023-09-16 15:58:30,Bug di awal mainkan
Pengguna Google,5,2023-09-16 15:36:45,Game yang di tunggu tunggu
Pengguna Google,5,2023-09-16 14:35:16,Please just put the animation IN the game
Pengguna Google,4,2023-09-16 13:34:54,"Emm,lumayan🥱😇"
Pengguna Google,5,2023-09-16 13:26:00,Very good
Pengguna Google,5,2023-09-16 11:54:18,Game nya bagus
Pengguna Google,1,2023-09-16 11:52:47,"Kurangin cut scene ngoceh perbanyak battle, Boring banget nih game ngentod"
Pengguna Google,1,2023-09-16 11:35:05,Sama sama taulah
Pengguna Google,5,2023-09-16 08:47:53,Game nya keren
Pengguna Google,5,2023-09-16 08:46:56,"Bagus game nya. Dari segi grafik, animasi, story, backsound, Voiceline semuanya bagus. Overall sih memang mantap ya walau ada beberapa kekurangan kyk kalau jalan agak agak kaku"
Pengguna Google,1,2023-09-16 07:48:13,Lama2 males maennya. Gacha terus isinya cm dpt kartu sampah. Cuma dikasi 1 healer tp forgotten hall harus ada 2 tim. Mana lawannya imba lagi. Bosen juga xianzhounya ga abis2. Jomplang banget dibanding cerita d space station n belobog. Lama banget buat maksimalin 1 karakter. Farm material dllnya susah. Pelit drop material. Padahal kalau mw upgrade butuh banyak material n duit. Ke laut aja sono.
Pengguna Google,5,2023-09-16 07:31:48,Bagus aja
Pengguna Google,1,2023-09-16 07:20:04,Bansos lu bagus tapi bansos Genshin Lu tetep sampah
Pengguna Google,5,2023-09-16 07:11:18,Baik
Pengguna Google,5,2023-09-16 06:52:20,Gg gaming ges
Pengguna Google,1,2023-09-16 05:25:23,kasih fitur loncat dong
Pengguna Google,1,2023-09-16 00:18:07,GAME GOBLOKKKK ANNIVERSARY 3 TAHUN HADIAHNYA GITU GITU AJA
Pengguna Google,5,2023-09-15 23:56:57,Game Turn Base terbagus yang pernah aku mainin ❤️❤️😘😘😘
Pengguna Google,1,2023-09-15 22:29:36,Adakan fitur melompat dan memanjat
Pengguna Google,5,2023-09-15 20:53:31,Suka banget sama gamenya
Pengguna Google,1,2023-09-15 19:54:49,Kenapa tetep bug padahal udh download semua data dan ponsel saya ramnya besar padahal
Pengguna Google,5,2023-09-15 19:52:41,Love this game
Pengguna Google,1,2023-09-15 19:41:43,"Semakin update semakin susah musuhnya, mana hasil gacha ampas semua"
Pengguna Google,5,2023-09-15 19:05:21,MANTAB HIMEKO ISTRI GW
Pengguna Google,5,2023-09-15 19:00:42,Ini kenapa yah e6 clara qinque fx sma sw gapakek busana sdngkn e6 bailul dan hook pakek busana minimal kl bikin yg niat lh masa pili kasih bailul dan hook makek busana kan saya yg ngewaifuin mreka berdua jd galnge(gagal sagne)🤬🤬🤬
Pengguna Google,5,2023-09-15 18:59:06,kalau main ini enak di laptop
Pengguna Google,5,2023-09-15 18:40:28,Nice
Pengguna Google,5,2023-09-15 17:50:36,"I happy when playing this game, thanks🙃."
Pengguna Google,1,2023-09-15 14:55:34,Pelit
Pengguna Google,5,2023-09-15 14:19:06,"bagus bangeeeet, dari segi grafik dan gameplaynya sangat menarik!! Ada fitur auto-battle, cocok banget buat yang males farming. Batas maksimum dari trailblaze powernya sudah bertambah cukup banyak dari yang sebelumnya 😍"
Pengguna Google,1,2023-09-15 13:41:05,Ngelag game bug masa gamasuk
Pengguna Google,5,2023-09-15 11:16:28,🅑🅐🅖🅤🅢
Pengguna Google,5,2023-09-15 08:48:53,Ih hero nya ada yang lucu dan cilik omg gw kasih bintang lima untuk hongkai star rail gw suka grafinyak wow bagus grafikdan juga heronya rail gw kasih emot lofe❤️
Pengguna Google,4,2023-09-15 05:04:24,"Its a turn based game , with some combination of tactics u can use. The game storyline isnt fascinating as honkai impact or maybe even genshin but it is enjoyable. The performance on the game still need to be optimized, its a small world nothing like a freeroam genshin so it should be better performance. The grinding in this game isnt bad but not good either, the drop maybe can be more fixed lik why Quantum relics got healing boost etc."
Pengguna Google,1,2023-09-15 03:35:47,GAME BANGSAT
Pengguna Google,5,2023-09-15 01:42:02,BEST GAME
Pengguna Google,5,2023-09-15 00:31:48,Aselii seruu sekalii
Pengguna Google,5,2023-09-14 21:44:07,"terbaik, terbaik, terbaik, sudah tidak ada kata kata lagi ini game the best pokoknya"
Pengguna Google,5,2023-09-14 21:08:07,Game nya bagus grafiknya juga bagus Cocok yg suka main game santai tpi ada beberapa kekurangannya contohnya ngak ada mode Co-op..kalo ada mode Co-op para pemain Lama bisa membantu pemula ngalahin bos yg ngak bisa pemula kalahin..semoga komentar saya ditangapi oleh pihak mohoyo
Pengguna Google,5,2023-09-14 20:44:54,Mantap aja lah
Pengguna Google,5,2023-09-14 20:34:35,Min buff harta sama MC masa liat tier D bjir
Pengguna Google,4,2023-09-14 19:42:21,Bagus
Pengguna Google,2,2023-09-14 18:54:54,Saat saya buka game dan pencet mulai lang sung keluar terus berkali kali gak tau kenapa
Pengguna Google,5,2023-09-14 18:37:22,Lumayan seru. Apalagi buat player gratisan ini worth buat dimainin
Pengguna Google,5,2023-09-14 17:56:28,Emang bagus bgt buat aku yg first main game rpg. Sejauh ini aku main sih gada yg perlu aku kritik kayaknya. Masalah data yg terus bertambah no problem sih. Oke aja lah pokoknya.
Pengguna Google,1,2023-09-14 17:37:12,"Pas cari relic seele yg butuh cr/cdm di spam def, di relic mc api yg butuh def malah di spam cr/ cdm Rng nya kayak udh di atur GG bet"
Pengguna Google,5,2023-09-14 17:17:27,Funny Game
Pengguna Google,4,2023-09-14 17:02:36,"Game sangat seru dan bug layar putih pada refleksi di atas sangat rendah sudah di perbaiki, tetapi beberapa hal masih blank hitam seperti diamond besar ulti herta, dan yang paling parah adalah air di scalelorge waterscape masih full hitam, mohon segera di perbaiki, terima kasih"
Pengguna Google,5,2023-09-14 16:33:44,Udah update praunduh kok disuruh update ulang lagi
Pengguna Google,5,2023-09-14 16:17:56,Game nya asik banget story nya seru sedih tingyun isdet
Pengguna Google,5,2023-09-14 14:57:23,Asik sihu
Pengguna Google,1,2023-09-14 11:20:07,Mohon yowoverse bisa mengatasi bug android kalo kita masuk ke game ga kelihatan apa apa malah jadi invisible mohon di perbaiki
Pengguna Google,5,2023-09-14 10:45:55,"game nya bagus bgtt, dari segi grafik, story, dan banyak hal unik² lainnya, karakternya juga cakep² semua, pokonya rekomend"
Pengguna Google,5,2023-09-14 09:34:01,di genshin tidak begitu
Pengguna Google,5,2023-09-14 05:22:34,Seluruh game dari hoyoverse emang mantap dah
Pengguna Google,5,2023-09-14 00:46:05,Keren
Pengguna Google,5,2023-09-13 20:35:43,Good
Pengguna Google,1,2023-09-13 20:28:03,Karakternya bagus saya suka temanya juga keren tapi.. open world dari mana ya?? Game playnya Boring banget sambil tudur mah bisa main ini bikin ngantuk
Pengguna Google,5,2023-09-13 19:14:28,"Anj apk nya dihapus mak gw gara² berat bngt, tpi untuk penilaian emg asik, cuma ga bisa coop itu aja sih.."
Pengguna Google,4,2023-09-13 18:48:35,Halo hoyoverse sekarang saya ingin minta bantuan agar security akun genshin dan honkai star rail saya verivikasinya digunakan dengan email yang sudah mati bagaimana solusinya
Pengguna Google,5,2023-09-13 17:18:40,KEREN BANGETTTTT
Pengguna Google,2,2023-09-13 11:52:40,Maaf saya kurangin bintang nya karena grafick game ini rasis bener sama HP Android yang menengah kita yang kebanyakan HP nya menengah sama yang kentang juga ingin grafick bagus tolong lah developer perbaiki pengaturan grafick nya tidak semua orang bisa beli HP menengah keatas tolong pikirkan itu jangan hanya cuan doang yang di pikirkan
Pengguna Google,5,2023-09-13 11:49:45,"What? Yes, High quality game"
Pengguna Google,5,2023-09-13 06:30:05,Reward nya banyak
Pengguna Google,5,2023-09-13 04:48:15,Game terbaik
Pengguna Google,5,2023-09-13 01:11:20,Gk da fitur PVP y buat lawan sesama player
Pengguna Google,1,2023-09-13 00:00:11,gampang bosen
Pengguna Google,1,2023-09-12 21:20:47,Game tolol
Pengguna Google,5,2023-09-12 21:07:44,"Untuk player yang ""loadingnya lama padahal sinyal bagus"" ""Fc terus abis update"" ""download data lagi abis pra-unduh update"" ingat! dalam game setelah update pasti ada hal yang baru misalkan Event dan kawan²nya yang perlu diunduh. Nah untuk masalah Fc setelah update itu masalah di Device kalian sendiri, karena game setelah update versi otomatis size yang diperlukan semakin banyak dan penggunaan RAM mungkin saja bertambah, bicara soal grafik didalam game HSR itu bagus. Semoga membantu."
Pengguna Google,2,2023-09-12 20:23:59,Size terlalu besar untuk hp ram 12gb pun berat
Pengguna Google,5,2023-09-12 18:39:12,Mintak primo
Pengguna Google,5,2023-09-12 18:15:00,setiap saya bermain simulated universe swarm dan memilih patch PROPAGATION selalu lag tolong di bantu
Pengguna Google,2,2023-09-12 18:04:10,"Game sebenernya bagus tapi sepi event jadi bosenin, nunggu energy buat masuk domain lama. Harus nya contoh summoners war yg regen nya cepet, ini udah lama drop relic busuk lagi sama saja bo'ong"
Pengguna Google,5,2023-09-12 17:08:26,Bagus
Pengguna Google,3,2023-09-12 12:20:50,STUCK DI APLIKASIKAN PATCHNYA INI KENAPAAAAA
Pengguna Google,5,2023-09-12 08:15:17,Best for f2p
Pengguna Google,4,2023-09-12 05:42:47,loading nya lama🥰
Pengguna Google,5,2023-09-12 05:23:21,good
Pengguna Google,4,2023-09-12 02:56:38,Klo kaya genshin impact lebih seru nih peterung diluar angkasa
Pengguna Google,5,2023-09-12 02:11:49,Boleeh
Pengguna Google,5,2023-09-11 23:12:21,"Game nya bagus + seru, grafik nya cantik, alur menarik. Tapi tolong tambahin fitur buat duduk, soalnya saya dari dulu pengen duduk di kursi jingyuan"
Pengguna Google,1,2023-09-11 21:06:21,sangat tidak cocok game ini 😡😡😡😡😡😡😡😡😡
Pengguna Google,1,2023-09-11 20:50:23,Tidak bisa di donlod
Pengguna Google,1,2023-09-11 19:50:02,Saya benci game ini karena gacha
Pengguna Google,5,2023-09-11 19:42:47,Maenarik
Pengguna Google,5,2023-09-11 19:40:29,Saya suka sekali gamenya kolou saya main gema ini saya jantungnya kaya dak dik duk karena gafiknya :)
Pengguna Google,5,2023-09-11 18:55:51,"I want Jing Yuan,yanqing,Blade,bailu come home ...but this game so cool than i thought!!🥰🥰"
Pengguna Google,2,2023-09-11 17:45:37,"Loading terlalu lama,, belum sempet menikmati game... Nunggu loading lama.."
Pengguna Google,2,2023-09-11 15:54:17,Untuk gameplay untuk divice saya lumayan memadai tetapi ada sedikit keluhan dimana saat scrol ke atas ke menu data terasa frame drop yang sangat membuat saya tidak nyaman saat bermain padahal saya main game yang lebih berat seperti ghensin dan car x streat biasa² saja.Saya tidak tau apakah itu suatu bug atau HP saya yang tidak mendukung kegiatan tersebut tapi saya mohon untuk mencarikan solusi atas masalah tersebut agar pengalaman bermain saya lebih terasa nyaman.
Pengguna Google,5,2023-09-11 13:15:39,Game ini tidak bisa di mainin hjale narzo❌ tapi aku suka
Pengguna Google,3,2023-09-11 12:04:45,Dari grafik oke lah semua cuma satu di jaringan kok di gw merah terus yah
Pengguna Google,1,2023-09-11 09:29:57,"Kok akunnya hilang?, padahal gak ngapa"" In"
Pengguna Google,5,2023-09-11 07:49:14,"Mihoyo kalo buat game tuh bagus2 bgt, ditunggu deh game selanjutnya dari mihoyo 😁"
Pengguna Google,4,2023-09-11 05:33:30,"Saya suka game ini mulai dari grafiknya, animasinya beuh HD, karakternya jg bagus2, ceritanya jg menarik.. Sayangnya untk pengunduyan yang awal itu lama sekali... Saya menunggu sampai 8 jam... Tp gpp karna game nya seru pemantian saya terbayar..."
Pengguna Google,3,2023-09-11 04:52:43,Ngewish 1 1 nggak dapet dapet (hightpity 70/80) distandard dan di limit sama aja
Pengguna Google,2,2023-09-11 01:25:57,can't jump
Pengguna Google,4,2023-09-10 22:56:49,Eventnya rasis amat sama free to play ajg
Pengguna Google,5,2023-09-10 20:54:32,"Gacha ku disini lebih wangi daripada genshin, habis dapet loucha eh dapet blade, habis dapet blade ngincer dan heng il, terus beneran dikasih. Belum pernah kalah rate off disini. Sedangkan di genshin kalah terus😭"
Pengguna Google,5,2023-09-10 18:39:05,keren
Pengguna Google,1,2023-09-10 18:26:41,game scam mau dpt b5 sulit
Pengguna Google,5,2023-09-10 17:55:37,"80 pull for newbie is real dude, No lie, this is real, and you can get 10 Besic tickets at each trailblazer level, maybe only up to 25 trailblazer level or more, I forgot, only 8 pulls for beginners"
Pengguna Google,5,2023-09-10 17:48:55,👍
Pengguna Google,1,2023-09-10 17:39:36,Mamlas
Pengguna Google,5,2023-09-10 17:08:04,Mantap sudah di perbaiki tentang pengaturan grafik nya
Pengguna Google,5,2023-09-10 16:12:31,Bagus santai main ny
Pengguna Google,5,2023-09-10 15:52:39,Great Story Movie
Pengguna Google,2,2023-09-10 14:56:15,Musuh di event baru susah amat. Sekali hit karakter gw langsung mokad
Pengguna Google,4,2023-09-10 14:07:18,Bagus tapi sayang hp ku terlalu kentang layarnya hitam semua
Pengguna Google,4,2023-09-10 13:56:40,"Pls change your name ""HONKAI STAR DESTRUCTION """
Pengguna Google,5,2023-09-10 13:46:40,Bagus sih Singkat padat dan jelas
Pengguna Google,1,2023-09-10 13:07:20,"MIMINN, Aku abis restart hp minn, trus aku mau ke akun hsr aku yang login pake Twitter, tapi kok g bisa yahh??? huwaaa bailu Ama dan heng akuu:(("
Pengguna Google,1,2023-09-10 12:56:58,"Ga rekomen buat semua, gila ga ngotak itu habis donlod suruh donlod rescoures banyak bangetz, lama lagi buat donlotnya, saranku g ush didonlod, minimal donlod rescnya jangan banyak banyak, diluar sana banyak yang hpnya kentang, jadi hpku masih kuat cuman donlodnya lama, tolong lah penasaran mau mainnya tapi donlod rescouresnya banyak bgt🤬😡😡😠😡😡🥱"
Pengguna Google,5,2023-09-10 12:42:32,It's Fun and Nostalgic
Pengguna Google,1,2023-09-10 11:53:19,gem skem babgsat😡
Pengguna Google,5,2023-09-10 11:14:58,Ok 😁
Pengguna Google,5,2023-09-10 11:11:43,This so realistic and good story 10000000/10
Pengguna Google,1,2023-09-10 10:50:20,"apaan katanya cutscenenya bakal dibenerin, pas udh update cutscennya masih patah"" gitu php, ini updatenya sizenya udh kek badaq aja gede banget padahal mapnya aj kecil, ini kenapa gak bisa login dh selalu stuck di pom pom loading screen, saya sudah melapor ke cs malah pesanku di blokir, game anehghhhehshhdjdjd😡🤬🤬🤬"
Pengguna Google,5,2023-09-10 09:32:34,Bagussss
Pengguna Google,5,2023-09-10 06:32:49,Gem ya bagus aku suka dalam permainnan ya 3d pula
Pengguna Google,1,2023-09-10 06:28:45,Kelamaan
Pengguna Google,1,2023-09-10 06:11:57,Kenapa si harus daftar
Pengguna Google,5,2023-09-10 00:48:55,Ini saya kenapa ya kok map dan rumah rumah nya transparan padahal memori masih penuh tolong di perbaiki😭🙏🙏
Pengguna Google,1,2023-09-09 22:00:40,"game lu itu yah make sistem pity biar apa anj gw harus keluar 90 tiket udah berapa stellaron, bayangkan hoyoverse 90 tiket cuman spin dan Heng naga beh beh maksud lu itu apa meras duit orang ?"
Pengguna Google,5,2023-09-09 21:58:20,the best lah nih game
Pengguna Google,4,2023-09-09 20:16:38,Keseringan force close sama bug nya banyak bet
Pengguna Google,3,2023-09-09 19:05:52,Sumpah gamenya berat banget di hp android gue😭😭
Pengguna Google,1,2023-09-09 18:46:07,It keep force closing on my device after update
Pengguna Google,5,2023-09-09 16:06:20,game ini sangat bagus aku setiap hari bermain game ini dan aku sangat senang mendapatkan kafka.dan terimakasih telah memberikan saya dan heng
Pengguna Google,5,2023-09-09 15:07:13,suka banget!!
Pengguna Google,5,2023-09-09 13:32:48,Gila. 😍
Pengguna Google,1,2023-09-09 12:58:27,Dasar game burik apalagi loading nya lamaaaaaa banget gimana sih!!!!
Pengguna Google,1,2023-09-09 09:36:51,absen aku kalah rate off di pity 90
Pengguna Google,5,2023-09-09 09:26:24,Susu kafka🤤🤤🤤
Pengguna Google,1,2023-09-09 03:11:47,di gensin tidak begitu
Pengguna Google,2,2023-09-09 01:35:07,"i want play game not watching movie or story or read some comic no skip story is this game,movie or comic?"
Pengguna Google,1,2023-09-08 22:16:41,Pelit!
Pengguna Google,5,2023-09-08 20:27:51,"Bang, battle speed nya tambahin dong... 5x."
Pengguna Google,5,2023-09-08 20:08:58,Kenapa setelah update gamenya force close terus saat mau mengaplikasikan patch. Tolong segera diperbaiki ya. Thanks.
Pengguna Google,1,2023-09-08 19:53:55,rate gacha ampas
Pengguna Google,5,2023-09-08 19:44:33,"Game Yang Sangat Pas Buat Gweeh Yekan, Yang Jarang Beud Ada Waktu Buat Maen Game. bisa di tinggal nyantai yekann.. Gweehh sebagai Pemain Seri Persona Sangat Merekomended Gim Satu Ini. The bEst Or Nothing 😎"
Pengguna Google,5,2023-09-08 18:35:09,Bagus banget
Pengguna Google,1,2023-09-08 18:31:30,"Saya kasi bintang satu dulu, karena pertama gamenya suka ngeglich ga jelas, kedua loading screennya tuh lama banget yang membuat saya cepet bosen, mungkin karena hpku kurang mendukung aja. Pokoknya saya mau game ini lebih di optimalkan untuk glichnya maupun loading screennya yang lama sekian terimakasih."
Pengguna Google,5,2023-09-08 17:50:59,Gg as usual mihoyo!!! #needbuffrngsadge
Pengguna Google,3,2023-09-08 17:16:02,the newest event is too difficult
Pengguna Google,3,2023-09-08 17:09:04,GK bisa masuk
Pengguna Google,1,2023-09-08 16:03:36,game scamn kga jelas apus aja gauah di mainin tll
Pengguna Google,5,2023-09-08 15:00:13,SUMPAH INI GAME BAGUS BANGETT MANA GW HOKI LAGI DPT LAFKA TRUS BAGUUUUSSSS LAGI GRAFIKNYA (kayaknya)
Pengguna Google,3,2023-09-08 13:10:33,"Gamenya sih bagus, sayangnya sama kaya game sebelumnya pelit resources"
Pengguna Google,2,2023-09-08 12:37:56,Untungnya HP ku setelah download nggak duar duar🥲
Pengguna Google,5,2023-09-08 12:21:33,naikan gaji translator mihoyo😁😁
Pengguna Google,5,2023-09-08 12:17:59,"Pengen main,tapi pas liat download datana ne 10gb,lololo langsung ngeness ate ku,aku yo bukan masalahin jumlah download data ne, tapi ya nungguin nya lagi download itu lo, ditinggal ngeseng 10 gak bakalan kelar iki dengan wifi yang gak seberapa ini.ya tapi tetap k kasi bintang 5 lah yo"
Pengguna Google,1,2023-09-08 10:45:05,Gak bisa masuk game nya pas di buka ulang abis tu ge stuck
Pengguna Google,5,2023-09-08 10:07:34,"Makin lama makin seru, grafik mantap dan memanjakan mata"
Pengguna Google,2,2023-09-08 10:01:01,Kenapa saya tidak bisa masuk ke dalam game udh 2 kali download malah macet di awal
Pengguna Google,5,2023-09-08 09:25:19,"Mantep game nya, walaupun lebih berat dari genshin impact cuma puas sama desain karakter nya"
Pengguna Google,5,2023-09-08 09:03:02,simulasi universe nya bagus
Pengguna Google,5,2023-09-08 08:22:11,makasih
Pengguna Google,1,2023-09-08 08:19:59,gbs login + force close mulu
Pengguna Google,1,2023-09-08 01:45:49,Gak seseru di iklan iklan hoax abis
Pengguna Google,5,2023-09-07 23:31:06,"Game nya bagus, banyak bansos eventnya 😁 seru banget, terbaik pokoknya"
Pengguna Google,4,2023-09-07 23:09:49,Tolong lah untuk pihak develop saya main genshin jaringan lancar2 aja masuk nya gampang kalo star rail buset kek susah gitu jaringan harus tinggi biar bisa masuk
Pengguna Google,3,2023-09-07 23:04:54,terlalu boring sih terlalu turn base
Pengguna Google,5,2023-09-07 22:36:13,"Please tolong,habis update ga bisa dibuka keluar terus, padahal udah selesai update, tolong solusinya pengen gacha ini yaampun,ditunggu:)"
Pengguna Google,4,2023-09-07 22:18:01,ini geme nya seru banget tapi masih ada budnya Bud nya bukan sembarang bud biasa Bud parah banget lepas mau masuk aja enlek padahal memori nya masih banyak loading lama lagi padahal aku wefi wefi nya juga gak bermasalah jaringan nya setabil kok enlek loading nya lama banget aku tungguin sampe 13 menit loh terus lepas masuk geme nya patah patah sumpah kesel tolong di berbaiki ya geme nya dong😭😭😭😭
Pengguna Google,5,2023-09-07 21:34:28,bansos banyak. mantap
Pengguna Google,5,2023-09-07 21:14:49,thank you
Pengguna Google,4,2023-09-07 20:58:18,Adakan skip story
Pengguna Google,5,2023-09-07 20:38:40,Game baik
Pengguna Google,5,2023-09-07 20:09:19,B aj
Pengguna Google,5,2023-09-07 19:30:25,salah satu game turn based terbaik sepanjang sejarah dan gua sangat seneng karena udah nunggu ni game 10 bulan lamanya dan game waifu yang eangy wangy dengan gameplay paling santai yang pernah adaaaaaaa.....
Pengguna Google,5,2023-09-07 19:04:58,Gabut doang baru instal hahahahahah baka☠️☠️
Pengguna Google,1,2023-09-07 19:02:48,Bikin Event Simulated terbaru tapi difficult 2 aja sudah tidak ramah F2p cuih bikin event ampas P2W reward banyak tapi susah diambil buat apaan?
Pengguna Google,1,2023-09-07 18:41:44,Aku udah daftar tapi kok nggak bisa masuk
Pengguna Google,3,2023-09-07 17:51:26,Kenapa habis pembaruan kok keluar sendiri
Pengguna Google,5,2023-09-07 17:24:05,Sangat menyenangkan
Pengguna Google,5,2023-09-07 15:50:58,Mantep
Pengguna Google,1,2023-09-07 15:03:12,membosankan. melihat pertarungan yang ga bisa di skip. sama cerita yang ga menarik. quest yang ga sejalan. ga bermutu. very very boring and uninteresting. sucks
Pengguna Google,1,2023-09-07 14:06:47,"Musuh terlalu kuat yg mana hrs mewajibkan kita grinding parah utk lvl up dan itu cuma bertahan sebentar krn sekalinya pindah ke misi selanjutnya itu udh beda bgt tingkat kesulitannya, sirkel nya terus berjalan seperti itu. Mau namatin story jg susah krn lvl star blazer hrs ada di angka tertentu alhasil hrs side quest dengan reward yg sedikit bikin gacha susah apalagi untuk pendatang baru gk bs ngikutin misi event tertentu dan rate gacha kecil bgt. Top up pun gkkn worth it"
Pengguna Google,5,2023-09-07 13:08:31,"Mohon maaf kepada Dev honkai star rail Saya mau tanya kenapa saya stack loading di chapter 2 xianzou ya,sedangkan sebelumnya tidak ada kendala apapun Padahal saya sangat menikmati gameplay serta alur ceritanya"
Pengguna Google,5,2023-09-07 12:36:58,😉😁
Pengguna Google,5,2023-09-07 10:24:31,"I do love turnbased RPG game so much! ive been waiting to see a 3D Turnbased RPG game to release on mobile. Thank you so much Hoyoverse, I have so many expectations for this game. I hope I could enjoy it till the story end. good luck Hoyoverse!"
Pengguna Google,1,2023-09-07 08:44:59,"Temen yg tidak beli apa apa (F2P) tiap 20 pull dpt B5, selalu menang Rate off. Saya selalu dapat di pity 80-90, Kutukan apa yang anda berikan?"
Pengguna Google,3,2023-09-07 07:50:17,"Dear hoyoverse, saya selalu menyukai game² buatan hoyo, tapi pada game honkai star rail ini setelah update 1.3 terjadi masalah pada loading masuk game, memang device saya kurang bagus untuk memainkan game berat, tapi saya ingin memainkan nya lagi, walau untuk sekali saja saya tidak keberatan, terimakasih"
Pengguna Google,3,2023-09-07 06:48:43,Kok tiba2 keluar aplikasi lalu aplikasi berhenti? 🥲
Pengguna Google,5,2023-09-07 06:24:02,Seru juga. Ya
Pengguna Google,1,2023-09-07 05:42:00,Gacha gw dapa tyg pasaran semua 😡
